IEFA,54.189999,54.5113336666667,54.3112330410958,0.352941156116447,0.428608967399643,0.652633976032591,-72371473,-14,0.0053658561037313,0.289997,11,-0.00023597313751203,-1,50.062460795046,-0.206373341789357,-14,-0.00147463892909094,0.0781089522322076,0.139163317216733,-3,-14
IEMG,45.900002,45.6291664583333,45.3053446551724,0.719299053553878,0.667480422339923,0.7318543011346,-90297195,-4,-0.00326258034630555,-0.149996999999999,13,-2.62766040394673e-05,-1,48.6195317352649,0.233427495813987,2,0.00459625748733328,-0.0685566079206437,0.323147977029345,-1,-4
MTUM,76.220001,76.6727994,77.2011469672131,0.269624822653641,0.44515570194092,0.591829068850512,5248495,-9,-0.00484255912973186,-0.369995000000003,-1,-0.000860518376422393,-1,44.8066849501845,-0.271268609867537,2,0.00108829893943407,0.438674046715013,0.174784286750198,-1,-9
SPHB,32.470001,32.4875674324324,32.1987301428572,0.455882129469546,0.663204288901345,0.779021416857713,-673140,-3,0.0102152877169246,0.330002,17,-0.0058535926245103,-1,70.3381388293721,0.493743646373979,-10,-0.0070313956022815,0.387668330969531,0.403198029524548,-1,-3
IJH,151.860001,153.232940647059,154.479999830508,0.217948249507087,0.321925272088747,0.719907919803067,96677990,-1,-0.0403951564368308,-6.25999399999998,-17,-0.00916120499965306,-1,32.3328158522131,-0.365184042282574,-60,-0.00279186840674794,0.361312627145814,0.227647572214573,-1,-1
IJR,120.339996,122.90707302439,122.591918013699,0.112902796565869,0.532253722894146,0.785556529731361,34764977,-17,-0.0260011040898949,-3.170006,-8,-0.0146871987357212,-1,41.359523265472,-0.242498176874639,-33,-0.000834472069135894,0.410861617002766,0.24640074842877,-1,-17
XSD,52.279999,51.6081080000001,50.3470128311688,0.712092075257598,0.703799339683795,0.823462608604902,6327216,1,0.00344895925664312,0.180000999999997,3,0.0146596542341132,2,51.040259358486,0.60656566461843,-11,0.0175006674023781,0.0175006674023781,0.449002109257089,2,1
IDV,29.41,29.7595651739131,29.4328089325842,0.278688524590165,0.532527021279674,0.639617818927525,-32450781,-4,-0.0205290736394121,-0.609999999999999,3,8.51478655889983e-05,2,47.0083895410111,-0.196182224638175,-32,0.00204615167473921,0.00272758267985007,0.156963021243116,1,-4
DVY,83.839996,85.250227159091,85.8704052567567,0.15313139356445,0.424061014190387,0.768972825384926,44854380,-22,-0.0348116265020888,-2.97000199999999,-19,-0.000388219532853908,-1,29.7798677326205,-0.598837433064014,-22,0.00238975092626181,0.00238975092626181,0.189726050947551,2,-22
IYR,78.050003,79.0019350967742,80.7991376379312,0.27968084029195,0.26216893526638,0.488606773415677,257298767,-18,-0.0349985230907013,-2.77999899999999,-18,-0.0005550845380734,-1,50.7493776510356,-1.04709372801339,5,0.000774558236096845,0.182230593204213,0.177757756651174,-1,-18
DVYE,36.330002,35.76500025,36.0370372962963,0.919075675766285,0.519886992894972,0.437453935902416,-1751794,8,0.00552032844665273,0.200001,2,-0.000574402757108058,-1,62.107224719333,0.307293944017539,6,0.0099872597747499,0.0102654021629074,0.377179809597415,3,8
HTUS,26.34,26.3194666666666,26.26624996875,0.727266115762589,0.766067210242704,0.795427343653467,-293996,44,0.00228046464697584,0.0599990000000012,37,0.000280842508377234,1,71.3483295559531,0.0621468901104594,-13,-0.000378780048086669,0.000683800597074624,0.0783590813739834,1,44
AAXJ,60.18,59.9200000888889,57.7268933786408,0.5961,0.719863434714171,0.720842550610654,20767747,38,0.0221783114071066,1.319999,92,-0.00026666312168854,-1,59.8705032493825,0.627702864263546,-33,0.00535092131174919,0.0472586281027234,0.278793003000574,-1,38
IFGL,28.91,28.6291668333333,29.1322726363637,0.973333333333334,0.354966913861826,0.312211665135725,-35144476,2,0.00381220360857748,0.110001,3,-6.37384906331189e-05,-1,76.7123252707188,-0.139390341140921,6,0.0045121750564987,0.0045121750564987,0.141334386103435,2,2
MCHI,48.400002,48.2177776,44.7959998833334,0.584450670241287,0.786194044448466,0.709019323789211,-6530303,30,0.0306296859258142,1.460003,79,-0.000405263306030275,-1,50.9769044501621,1.09001407969844,-22,0.000638066049318708,0.0692131765882279,0.355742314965201,-1,30
EFAV,64.75,66.8782142678571,66.7995496306305,0.102088512658339,0.581629114328718,0.678484758850928,-15815568,-16,-0.0381806268614637,-2.519997,-34,-0.000752333743742252,-1,41.8929135499661,-0.777763971933088,-15,-0.00246615294983588,0.168647427889351,0.0764754421787052,-4,-16
SCZ,51.380001,51.6855813023257,50.6636363333333,0.319445518261814,0.65135072577441,0.667151842921574,18128345,-4,-0.00562829244734919,-0.289997,15,-0.00121331353022094,-1,41.543547994199,0.179839455434849,-13,-0.00291299869165285,0.226393347060429,0.176012867384135,-4,-4
PGX,15.12,15.0115384615385,15.1671428571429,0.931034482758616,0.358897859240151,0.387901636886701,93919847,5,0.000661594466738968,0.00999999999999979,-12,5.30722649650544e-06,3,50.1076288567295,0.0572130375018576,5,0.00331521158384773,0.0146794205359815,0.130044843049327,6,5
EEMV,53.630001,53.5381248124999,53.6789285357143,0.6443302290362,0.500576178963611,0.532066057368204,-12058382,-11,-0.0120471849025625,-0.649997999999997,13,-0.000184441762002501,-1,24.5488131585672,-0.0281721183721162,4,0.0013111167328258,-0.0944166485023451,0.213897713897691,-1,-11
PKW,46.860001,46.9703444137931,47.2137703114754,0.413794887038005,0.432560229977838,0.702078635071692,31021792,2,0.0113747118226821,0.529998999999997,-22,-0.012178252108124,-1,46.0084333501371,-0.115967298440567,-9,-0.00147120783093424,0.42410531597368,0.182437542709121,-1,2
FM,25.07,25.35,25.0740817142857,0.294117358708472,0.650582672488602,0.565777842619843,3819211,-17,-0.0118955008576211,-0.300000999999998,38,0.00624509126054783,2,56.0360921676447,-0.206889014642331,-11,0.00521054125901399,0.00521054125901399,0.145795299167975,2,-17
RING,10.34,10.0458333333333,10.4848148148148,0.766355140186916,0.42031654536958,0.33161483777242,6043788,15,0.0597787514258394,0.6,36,0.000418037957846576,1,76.7285452616591,0.328182406309185,8,-0.00536038764385227,0.0177165354330708,1.01167315175097,1,15
PICK,12.02,11.66,11.5440740740741,0.912087912087912,0.657184226592121,0.63604171428749,9849076,32,0.0304077481847154,0.359999999999999,10,0.000922504362127762,3,84.564606027747,0.89048490130994,4,0.0177329517643989,0.0577078853212241,0.749636098981077,7,32
EWJ,12.6,12.4553846153846,12.44275,1,0.485537334482366,0.515265947369695,8519344,2,0.0119761910467155,0.15,15,-2.53674024312577e-07,-1,54.2034280274157,0.307470242779773,5,0.00238537107211534,0.00238537107211534,0.220930232558139,2,2
USMV,44.290001,44.9040735925925,45.8397297702703,0.105504538759385,0.254336543756305,0.547736142445981,164948890,-16,-0.0183450330747714,-0.82,-18,-4.17261703083751e-05,-1,42.808488116596,-0.683182931355852,2,0.00136344546909672,0.387430466258559,0.148004113633794,-1,-16
IWC,75.540001,76.775151969697,75.6278206410256,0.244552246304787,0.614134201696874,0.798941959568423,769375,-17,-0.0305068114608664,-2.339996,-5,-0.0445383532518223,-1,38.7760978447753,-0.093332898962728,-14,-0.00483252694948499,0.353768538951243,0.272788602284367,-1,-17
OEF,95.489998,95.3649991111111,95.7920453863635,0.617116810728683,0.421592100532743,0.531428981829434,-7238236,3,0.00314659374368542,0.299995999999993,-9,7.34714312740682e-05,2,35.8666763310085,-0.0749820708523252,3,0.00337155448663862,0.366093600723348,0.160549333502058,-1,3
IVW,120.599998,120.723477956522,121.171458104167,0.487308766008553,0.492196758976109,0.6095917388027,16033190,6,-0.0182406011919163,-2.22000199999999,-12,-0.00367984330739901,-1,44.1299757184612,-0.140840487546812,2,0.00119736071007404,0.451447567254753,0.169284459659535,-1,6
IVE,93.830002,94.3732351764706,95.0776813478261,0.268844491300995,0.318965957762984,0.725210499194109,20868271,-3,-0.028576384329404,-2.72000100000001,-1,-0.000194717927653949,-1,43.7028636665329,-0.31534280813782,-11,0.00074851726316727,0.305959866334096,0.17331500345986,-1,-3
IEV,38.360001,38.8975998,39.0801611612903,0.273109969281523,0.370465746931384,0.630251213718984,5311429,-1,-0.012692749249545,-0.489997000000002,20,-0.000418316250185754,-1,43.3421294045174,-0.493275660254289,-13,-0.00389839023111449,-0.00241937672878034,0.0947488557434688,-3,-1
PDP,41.459999,41.97437478125,42.4258330666667,0.160714285714288,0.281004088871495,0.632514293342362,6137687,-1,-0.00984047325960313,-0.409999999999997,-16,-0.00262061108920634,-1,43.4324226755118,-0.539891753460997,-1,-0.00188481062368639,0.377578434833956,0.153910353465071,-1,-1
ILF,31.34,30.2741665,29.1385184814815,0.920000363636363,0.914327922279042,0.641475737998082,-13271714,9,0.0738134448178873,2.229999,11,-0.000668780931489282,-1,62.5344881574761,1.80169399795924,25,0.00803253856394726,0.068435773834157,0.717260273972603,9,9
IJK,170.970001,173.481469941177,175.247692384616,0.163141605437183,0.250912282644958,0.717259802995041,7370594,-17,-0.0497450467046443,-8.720001,-18,-0.206562801149693,-1,25.0121849397161,-0.565476046824509,-59,-0.00204155081433044,0.366105472171028,0.208012451127057,-1,-17
BFOR,31.6,32.0000000333333,32.0766196619718,0.129630315499418,0.388629484850962,0.737166959438847,2824854,-11,-0.00599468578627738,-0.190000999999999,3,-0.0689531977245299,-1,47.3864089361792,-0.303371281657505,-11,-0.00309024901600219,0.27788126195107,0.213051869982797,-1,-11
IJT,132.240005,135.915386846154,135.364475026316,0.0717043712608893,0.493930578499846,0.783627286067569,1781690,-17,-0.0376226374452679,-5.06999300000001,-7,-0.173098218372321,-1,30.187765065467,-0.380929136632679,-33,-0.00263549639961236,0.430977172436809,0.226374872922658,-1,-17
FDN,82.400002,81.1380950952381,79.58953103125,0.841987358916479,0.722684774468824,0.793093106409267,41602138,43,0.0296838593296656,2.410004,-1,-0.0014388441156489,-1,55.2994268316491,0.541748841299117,3,0.00249364766032689,0.724337992264363,0.437292850609006,-1,43
PFF,39.450001,39.2062497500001,39.139999882353,0.984618414210501,0.812786983891036,0.344988865585922,175550236,6,0.0179033168410694,0.700001,-38,0,-1,88.3920632677958,0.237953731072138,7,0.00228542434856127,0.0148504284545536,0.0879758184211703,6,6
BBT,38.880001,38.1381250208333,37.0169642410714,0.793894196142823,0.764857490274581,0.755952466338626,179512150,6,0.0316160367011009,1.210003,5,-0.000126654065838029,-1,58.0860908772832,0.889024527889837,3,0.00206508561086372,0.293967643415804,0.284015842667905,-1,6
BRO,36.580002,37.4919046666667,37.3504166666667,0.0992918439716314,0.454737155491417,0.578337075040707,45007465,-2,-0.016538183410626,-0.609997,-4,-0.00224048006265881,-2,54.1484683545069,-0.380361033279142,-11,-0.0276447907401592,0.284660932677704,0.293493660060337,-2,-2
EGN,52.630001,56.0897500000001,53.9176389583333,0.161987076023126,0.681941687780034,0.718340897993235,39233030,-7,-0.0923174328644296,-5.09,-8,-0.020741581742653,-4,39.8083336897257,0.936370668304631,-7,-0.0525081854726457,0.410250645518961,1.29825331877729,-4,-7
HRS,90.709999,90.9439998857143,89.5079745949368,0.35856502674504,0.483575658128121,0.813652342878884,48468591,-11,-0.0334972943924114,-3.09000400000001,7,-0.00807904899791735,-1,47.7273994614054,0.181806992314804,-11,0.00192863852629854,0.754354553201912,0.474479827698309,-1,-11
MDU,25.35,24.7520001714286,24.2277273484849,0.838827590602498,0.736715554361446,0.66782139080317,23173243,39,0.0538919133853546,1.33,3,0.000259604287918866,2,56.9879678317414,0.988795027504774,-13,0.00842355958280683,0.0135945621751299,0.581409757865892,1,39
PNY,60.02,60.1112499166667,59.9264865945946,0.299997249979382,0.701139713281614,0.586153182041579,11135054,-1,0,0,-1,-5.00237533107991e-07,-1,23.8252996197104,-0.00383991476334833,-9,-0.000333127909174946,0.72556393824992,0.705598229769771,-2,-1
SJI,28.83,28.5380000000001,28.9551724137931,0.438538205980065,0.25580592601233,0.348395823100396,10896919,-21,-0.0592566465125013,-1.76,-8,0.00355959178783915,2,33.0262541163019,-0.550674017483899,7,0.0201025216966213,0.0201025216966213,0.349087442719352,2,-21
UPS,107.839996,108.4672225,109.059750075,0.426469455017966,0.450422019009786,0.613684563173255,61728847,-14,-0.00342516427025963,-0.370002999999997,-12,0.000547853333772234,2,40.6097236527141,-0.222326552441843,-11,0.00641328691073462,0.343227804167459,0.215783536046794,-1,-14
AA,27.290001,17.0302859142857,13.7058572428572,0.789035200792562,0.512687772025612,0.544482144555536,-303767004,1,0.972436611310289,16.970001,20,0.000365154672388723,2,36.184771299672,21.2487472130838,-1,0.0152649613816803,0.0160089346236436,3.0489615727003,1,1
AAL,39.689999,37.3972093953488,36.1443749125,0.823612894342217,0.710333620863872,0.625735073363896,661290864,-4,0.0796857586967925,3.039997,-1,-0.000471018817420758,-1,54.7582119301182,2.68022065833473,15,-0.00526939950915928,1.26691352328725,0.570637079540958,-4,-4
AAP,143.809998,150.220000204545,156.205404986487,0.223121181863721,0.127250021539704,0.574625783830576,33990338,-13,-0.0937222567414215,-14.130004,-5,0.00317093856599391,2,39.3449688322917,-2.36964683813726,-7,0.0133583172871261,0.0192061791974694,0.0390144775951312,1,-13
AAPL,118.25,115.5850002,108.000000148149,0.936139032821333,0.804353249770476,0.69092008385514,811934722,21,0.0446171008588667,5.160004,-6,0.000124584886449708,2,70.8202170814895,1.07171536250132,-4,0.0141050356742958,0.0141050356742958,0.30981392678128,2,21
AB,21.75,22.3064516774194,22.5313253614457,0.118343716956381,0.470485029929379,0.454059386070147,7587535,-21,-0.015511259897333,-0.34,-9,-0.00232480795480585,-2,52.1767196667622,-0.571132044318334,-12,-0.00912726485081894,0.225486345023931,0.294642934204937,-4,-21
ABB,22.120001,22.3176596382979,21.9315277916667,0.398496992481201,0.806576882832501,0.712226970569661,39990333,-3,-0.010791471147527,-0.240000000000002,3,-0.000118666500279023,-1,49.9108469391639,0.861024024086587,-31,-0.0103112571212349,0.130223567723919,0.37733514180169,-5,-3
ABBV,61.549999,63.05075005,63.5291176078431,0.308957530355114,0.194299703340485,0.606127002144521,561351556,-11,-0.0469704451635868,-2.960003,-16,-4.99306041874125e-05,-1,47.2017636798366,-1.23312653616356,-19,0.00933115873032553,0.00933115873032553,0.275119100890822,2,-11
ABC,80.389999,82.8126821951222,84.7742025217391,0.173511409901741,0.230666847729968,0.619607640967691,84402393,-31,-0.0645463081455384,-5.360001,-5,-0.00266212091425299,-1,39.55252386493,-1.49014877308365,2,0.0046227760635611,0.0046227760635611,0.0913656616146804,2,-31
ABG,50.25,54.3988374186046,55.5197184929577,0.172855124016053,0.387749095602667,0.455417569262098,11302451,-21,-0.0500687020943169,-2.580002,-4,-0.103810781294887,-1,43.4112820344369,-0.709297984528434,-3,-0.0526520416144256,0.54042497396,0.11493232749057,-1,-21
ABMD,121.970001,125.065946162162,120.858928809524,0.402611654397985,0.718055635045913,0.793703458711687,40154265,-4,0.0362310415852329,4.34000399999999,-1,-0.297190607084066,-1,61.3955715356019,1.00027751830258,-10,-0.0228912553848323,2.557176214099,0.732528374075898,-1,-4
ABT,40.189999,41.5763887777778,42.6687012467532,0.0651041666666667,0.232923163862797,0.581422902579794,-127583,-11,-0.0461919992031814,-1.900001,-8,-0.00016382581931895,-1,49.0519219607851,-1.12416021234873,-10,-0.00766644394951743,0.250960525133137,0.105943835993396,-3,-11
ABX,16.889999,16.2966669166667,16.8396298888889,0.583332705026704,0.41352207699481,0.315717087565303,253125887,1,0.0711519545428896,1.159999,-18,0.000399161131859852,1,57.043528812869,0.696426749438395,9,-0.00127112420604847,0.0217784620823678,1.84343417508417,1,1
ACGL,77.839996,78.8300003181818,77.3698652972973,0.133727376492677,0.182689213502663,0.638915223733504,28645868,-5,-0.030989706161157,-2.450005,-18,0.00117111931752698,2,42.5861408259595,-0.47716632164988,-4,0.0028330386847808,0.0028330386847808,0.199568457382778,2,-5
ACH,9.28,9.2351282051282,8.65457142857144,0.56043956043956,0.717778563079528,0.582144660079119,-4566553,28,0.00540249828334849,0.0499999999999989,71,-0.000598265031408904,-1,64.7295252448972,1.02885210189474,-8,-0.00107411136960767,0.0537521554407488,0.335251798561151,-1,28
ACIW,19.41,19.1803702592592,19.036744116279,0.632558016225106,0.669023425033511,0.461073280570187,24000037,8,0.0665670240077714,1.25,8,-0.00619423127112239,-1,59.7917796119613,0.947398567321445,6,-0.0140698731779659,-0.347720349848241,0.195933456561922,-1,8
ACN,115.269997,115.238043413043,115.287777731482,0.399255808913046,0.504474577178205,0.612749424998773,93620959,-1,0.0194469513261595,2.219994,-7,-0.00366385947283069,-1,53.3351244229059,0.575568337001187,-4,-0.00276008156630903,0.51838172020605,0.640153651681185,-1,-1
ADBE,109.029999,108.46039948,103.246817969697,0.610586063157362,0.878087179841605,0.750101137583029,212809471,4,0.0802719896681854,8.40999600000001,-1,-0.00382508971621844,-1,56.039485634564,1.07080637386892,-11,0.000262249435180717,1.16296616616026,0.476371048784592,-1,4
ADI,64.059998,63.0439994833333,61.3937232446808,0.77932098765432,0.677109110379985,0.706289958758231,62421140,1,0.00124957843890883,0.0799979999999962,4,0.000430800769720338,4,51.5034680536364,0.845403005308487,-11,0.0182690264064977,0.0182690264064977,0.31162977067977,2,1
ADM,42.529999,42.3951852222223,43.1268421315789,0.541665991512031,0.38480191180319,0.543345381118782,318563194,1,0.0118260605282314,0.5,-8,-0.000155681149831732,-1,56.9075880349057,-0.241227668153221,2,0.00496005684630574,0.00827916542857232,0.393969157653228,3,1
ADP,87.5,88.0793173863637,89.7201071612903,0.366605958807586,0.250597684367888,0.506947334021832,128898787,-4,-0.0279486633901991,-2.480003,-12,-0.000105922734649728,-1,39.9348024703107,-0.649107903029866,6,0.00901569532768653,0.42791241860245,0.19015238806389,-1,-4
ADS,203.899994,211.669355322581,213.14179523077,0.278474940115479,0.580562577079255,0.510054416556611,9612560,-4,-0.0599147319408742,-12.590011,-4,-0.0421397763854411,-1,45.209000679796,-0.807209201913106,-13,0.0201651842877824,0.400241827144288,0.151196927258269,-1,-4
ADT,41.98,41.9800000000001,41.9800000000002,0,-6.88338275267597e-16,8.12313179684073e-16,14466608,100,0,0,100,0,-100,13.2138852685204,4.66293670342566e-12,-100,0,0.0905337922707301,0.683239707969538,-20,100
AEE,49.029999,49.5038596666666,50.4535514112149,0.404805730129389,0.290429009702514,0.607154100721567,126348575,1,-0.0557297167765536,-2.81000100000001,1,0.000545228436518648,2,51.1899425728222,-1.09290508729664,2,0.0115244900118965,0.0115244900118965,0.307118144874334,2,1
AEG,4.37,4.01896551724137,4.035593220339,0.971014492753624,0.554629793465541,0.440779136906483,4584930,11,0.137133819968889,0.56,1,5.43119765279158e-06,2,72.7037527881517,1.80077890036154,16,0.0304419986023758,0.0839899211241706,0.263005780346821,8,11
AEM,49.59,49.5191665416667,50.7960525,0.421758632154789,0.33456159151092,0.385052769523249,21315478,-4,-0.122098043228569,-6.43999899999999,-17,0.00522898208101465,1,38.5860045800375,-1.65092321665399,5,0.0114263132300283,0.0269206662472425,1.35023696682464,1,-4
AEO,16.870001,17.2075,17.3742855,0.289856311698323,0.3012393157841,0.370181101646115,194857954,6,-0.0251694878655657,-0.429998000000001,-22,-0.000472751225520003,-2,46.8439493541292,-0.768419619546978,-2,-0.0445308924068872,0.00416678596230868,0.641050680933852,1,6
AEP,63.459999,64.5576923269231,66.138982661017,0.315941983196815,0.184644139168258,0.618289231193566,244293885,1,-0.0649718016345293,-4.26000199999999,-16,0.00169498613622281,2,47.7524537804281,-1.48649270740213,2,0.0156249491879281,0.0156249491879281,0.207841602439254,2,1
AER,40.799999,39.4418604186047,38.1569512317073,0.896551318458415,0.743027598026927,0.575447049198524,71668164,2,0.0448640846506532,1.790001,7,-0.00567076192817896,-1,52.7436148546728,1.34547140234627,14,0.00196849484066963,1.23320653816557,0.597494025156851,-1,2
AES,12.02,12.33825,12.3027272727273,0.304812834224599,0.452987216781207,0.68532772445007,99569742,-4,-0.0107572406794958,-0.130000000000001,-14,-3.98390657973409e-05,-1,46.2716147483646,-0.997017200556427,-17,6.21371020625983e-06,0.206073323825769,0.407494145199063,-1,-4
AET,111.639999,113.56874940625,115.655079460317,0.363938123458172,0.268721820268828,0.476723504729906,47812457,-11,-0.0344239629724177,-3.910004,-38,0.000736174869940214,2,48.7629795015731,-1.1388361350506,1,0.00352908772774052,0.94446511484308,0.183755713789751,-1,-11
AFL,69.639999,71.1304547272727,72.1358819411764,0.243107654474705,0.17643561598982,0.469759360742067,62821258,-7,-0.0435523115232295,-3.099999,-28,-0.00118054415081471,-1,42.484510796477,-0.853701285377573,-22,0.00379756827047828,0.325771881859987,0.260908908202064,-1,-7
AGCO,51.709999,50.2718183181818,48.7669356129033,0.784809968354431,0.737004505778335,0.488043855761656,9585043,-1,0.0782072050393321,3.889999,-17,-0.00181976421406552,-1,60.6550887129103,1.47659705496574,-3,0.00782161546288429,0.108873570265107,0.228849727716268,-1,-1
AGN,225.289993,235.678332533334,241.099175505882,0.11247081532023,0.332833321095287,0.57323798922675,30338930,-2,-0.0636670980988079,-14.810013,-11,-0.0335466547086897,-3,43.3002679750746,-1.39794664762434,-10,-0.0225316467265799,1.11713767744807,0.117232827688554,-3,-2
AHS,33.459999,34.140212787234,37.1674725274725,0.418698972723439,0.18886312490465,0.569198793093207,28711533,-4,-0.0404154863120563,-1.380001,-1,-0.00483470879247557,-1,44.145947179043,-2.55345427539166,10,0.00335822606677183,1.31156812009048,0.528551874305705,-1,-4
AIG,60.549999,59.3221431904762,57.2266292696629,0.867435332076655,0.804035005235771,0.666209273297968,169167850,15,0.0269494931406822,1.61,3,4.47405738725792e-05,2,55.9085006362829,1.04466822514253,14,0.00914631410256428,0.00914631410256428,0.241032952633061,2,15
AIZ,82.25,89.0812906451613,87.7764065625,0.0555051056424211,0.638002044741987,0.671879106073513,44091789,-5,-0.0933741040000493,-8.050003,-5,-0.0198329573406823,-1,46.083739830353,-1.24838282059773,-15,-0.00675498515465023,0.82657977316689,0.24188428618975,-1,-5
AKAM,59.07,53.9714000600001,53.9881371764706,0.984597043389676,0.614932423374858,0.539128513335417,28777452,18,0.126518405470462,7.020001,15,0.000782986180463205,6,62.1594780585253,1.59131450863637,17,0.0241967855233778,0.0879470883997167,0.492797573919636,10,18
AKS,5.27,4.77250000000001,4.99821428571429,0.724137931034485,0.639924823024274,0.489942079058964,13484906,5,0.26084738893963,1.21,-1,4.63546489592912e-05,5,67.0180191722305,1.76357312478956,5,0.0212282116771967,0.131650676288877,1.87978142076503,5,5
ARRS,29.559999,28.18999998,26.1775470943396,0.865591361718108,0.798238769244853,0.605736176943233,93944560,-1,0.0435602929369989,1.26,29,0.00077976806172689,2,55.0711453765203,2.39783322378,1,0.0120761943858186,0.80359350837528,0.456157657938801,-1,-1
ARMK,36.919998,37.4162499,37.1046267014925,0.265957305341859,0.608370545849564,0.801044350791618,86839438,-1,-0.0163872310381095,-0.610000999999997,-12,-0.00124199554160148,-1,59.1824069139187,0.0967143124576797,-34,-0.00122224274121285,0.552669595547423,0.456410177514793,-1,-1
ALGN,87.5,91.657930724138,92.2732814531251,0.0417120746432495,0.352889235316654,0.735467746674497,71993060,-3,-0.053946891624939,-4.849998,-12,-0.0611685129186272,-1,50.3413730842876,-0.840483916881118,-47,-0.0223992425555538,1.1887381974819,0.972053233537373,-3,-3
ALK,72.400002,69.8899994999999,67.9690905,0.738309618096985,0.645508938094646,0.622195160271828,4269550,10,0.0960425653162229,6.630005,4,-0.0150760972179362,-2,69.2154258427277,2.15610130677784,16,-0.0291793465758834,0.80422676880355,0.741221705568942,-3,10
ALL,67.610001,68.3715151515152,68.6293749531249,0.173758217644757,0.468087991000157,0.582849828632221,-10168282,-3,-0.0235339367605913,-1.61,-4,-0.0010339960202217,-1,47.0914836521,-0.110848838929922,-3,0.00089228913553252,0.461108662849901,0.18634845810323,-1,-3
